year,riskgrp,reg,tla,age_desc,ben_1524,count,emp_info_1yr,emp_place_1yr,emp_skill_1yr,emp_ws_1yr,emp_other_1yr,emp_1yr,emp_info_5yr,emp_place_5yr,emp_skill_5yr,emp_ws_5yr,emp_other_5yr,emp_5yr,emp_ys_1yr,emp_ysneetyts_1yr,emp_ysypypp_1yr,emp_ys_5yr,emp_ysneetyts_5yr,emp_ysypypp_5yr,x_gender_desc
2013,4,Wellington Region,Masterton District,20-24,0,57,0,0,0,0,0,0,15,0,18,0,0,36,0,0,0,0,0,0,Female
2013,4,Wellington Region,Masterton District,20-24,1,57,0,0,0,0,0,0,15,0,18,0,0,36,0,0,0,0,0,0,All
2013,4,Wellington Region,Masterton District,20-24,1,57,0,0,0,0,0,0,15,0,21,0,0,36,0,0,0,0,0,0,Female
2013,4,Wellington Region,Northern Ward,15-19,0,75,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,15,12,0,All
2013,4,Wellington Region,Northern Ward,15-19,0,75,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,15,15,0,Male
2013,4,Wellington Region,Northern Ward,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Northern Ward,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Northern Ward,20-24,0,33,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,All
2013,4,Wellington Region,Northern Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2013,4,Wellington Region,Northern Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Northern Ward,20-24,1,33,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,All
2013,4,Wellington Region,Northern Ward,20-24,1,33,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2013,4,Wellington Region,Northern Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Onslow-Western Ward,15-19,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Onslow-Western Ward,15-19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Onslow-Western Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Onslow-Western Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Onslow-Western Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Onslow-Western Ward,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,Onslow-Western Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Onslow-Western Ward,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,Porirua City,15-19,0,219,0,0,0,0,0,27,0,0,0,0,0,51,21,15,0,45,45,0,All
2013,4,Wellington Region,Porirua City,15-19,0,216,0,0,0,0,0,27,0,0,0,0,0,51,21,18,0,45,45,0,Male
2013,4,Wellington Region,Porirua City,15-19,1,42,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,15,12,0,All
2013,4,Wellington Region,Porirua City,15-19,1,42,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,15,15,0,Male
2013,4,Wellington Region,Porirua City,20-24,0,114,0,0,0,0,0,12,30,15,30,0,12,78,0,0,0,39,39,0,All
2013,4,Wellington Region,Porirua City,20-24,0,108,0,0,0,0,0,0,27,0,30,0,0,75,0,0,0,39,39,0,Female
2013,4,Wellington Region,Porirua City,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Porirua City,20-24,1,114,0,0,0,0,0,12,30,15,30,0,12,78,0,0,0,42,42,0,All
2013,4,Wellington Region,Porirua City,20-24,1,108,0,0,0,0,0,0,27,0,30,0,0,75,0,0,0,39,39,0,Female
2013,4,Wellington Region,Porirua City,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,South Wairarapa District,15-19,0,36,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,12,0,All
2013,4,Wellington Region,South Wairarapa District,15-19,0,36,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15,0,Male
2013,4,Wellington Region,South Wairarapa District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,South Wairarapa District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,South Wairarapa District,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,South Wairarapa District,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,South Wairarapa District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,South Wairarapa District,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,South Wairarapa District,20-24,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,South Wairarapa District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Southern Ward,15-19,0,42,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,All
2013,4,Wellington Region,Southern Ward,15-19,0,42,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,Male
2013,4,Wellington Region,Southern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Southern Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,Wellington Region,Southern Ward,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Southern Ward,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,Southern Ward,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,Wellington Region,Southern Ward,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,Wellington Region,Upper Hutt City,15-19,0,99,0,0,0,0,0,18,0,0,0,0,0,27,15,0,0,21,15,0,All
2013,4,Wellington Region,Upper Hutt City,15-19,0,102,0,0,0,0,0,21,0,0,0,0,0,27,15,0,0,21,18,0,Male
2013,4,Wellington Region,Upper Hutt City,15-19,1,24,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,All
2013,4,Wellington Region,Upper Hutt City,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,Male
2013,4,Wellington Region,Upper Hutt City,20-24,0,51,18,0,0,0,0,24,30,0,0,0,0,39,0,0,0,0,0,0,All
2013,4,Wellington Region,Upper Hutt City,20-24,0,51,18,0,0,0,0,24,30,0,0,0,0,39,0,0,0,0,0,0,Female
2013,4,Wellington Region,Upper Hutt City,20-24,1,51,18,0,0,0,0,24,30,0,0,0,0,39,0,0,0,0,0,0,All
2013,4,Wellington Region,Upper Hutt City,20-24,1,51,18,0,0,0,0,27,30,0,0,0,0,39,0,0,0,0,0,0,Female
2013,4,West Coast Region,Buller District,15-19,0,33,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2013,4,West Coast Region,Buller District,15-19,0,36,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2013,4,West Coast Region,Buller District,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Buller District,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,West Coast Region,Buller District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Buller District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,West Coast Region,Buller District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Buller District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,West Coast Region,Grey District,15-19,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Grey District,15-19,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,West Coast Region,Grey District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Grey District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,West Coast Region,Grey District,20-24,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2013,4,West Coast Region,Grey District,20-24,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2013,4,West Coast Region,Grey District,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2013,4,West Coast Region,Grey District,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2013,4,West Coast Region,Westland District,15-19,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Westland District,15-19,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,West Coast Region,Westland District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Westland District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,4,West Coast Region,Westland District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Westland District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,4,West Coast Region,Westland District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,4,West Coast Region,Westland District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albany Ward,15-19,0,156,0,0,0,0,0,48,15,0,0,0,0,48,33,18,21,36,18,21,All
2013,5,Auckland Region,Albany Ward,15-19,0,78,0,0,0,0,0,24,0,0,0,0,0,24,21,0,15,21,0,15,Female
2013,5,Auckland Region,Albany Ward,15-19,0,78,0,0,0,0,0,24,0,0,0,0,0,24,15,0,0,15,0,0,Male
2013,5,Auckland Region,Albany Ward,15-19,1,42,0,0,0,0,0,30,15,0,0,0,0,33,18,0,18,18,0,18,All
2013,5,Auckland Region,Albany Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albany Ward,15-19,1,21,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,Albany Ward,20-24,0,102,0,0,0,0,0,0,0,0,24,0,0,30,0,0,0,0,0,0,All
2013,5,Auckland Region,Albany Ward,20-24,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albany Ward,20-24,0,63,0,0,0,0,0,0,0,0,18,0,0,21,0,0,0,0,0,0,Male
2013,5,Auckland Region,Albany Ward,20-24,1,102,0,0,0,0,0,0,0,0,24,0,0,30,0,0,0,0,0,0,All
2013,5,Auckland Region,Albany Ward,20-24,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albany Ward,20-24,1,60,0,0,0,0,0,0,0,0,15,0,0,21,0,0,0,0,0,0,Male
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,0,291,12,12,0,0,0,78,15,12,0,0,0,93,60,42,24,78,63,27,All
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,0,138,0,0,0,0,0,45,0,0,0,0,0,51,36,24,18,45,33,18,Female
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,0,153,0,0,0,0,0,33,0,0,0,0,0,45,24,21,0,33,30,0,Male
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,1,69,12,12,0,0,0,42,18,12,0,0,0,48,27,0,24,33,21,24,All
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,1,39,0,0,0,0,0,24,0,0,0,0,0,24,18,0,15,18,0,15,Female
2013,5,Auckland Region,Albert-Eden-Roskill Ward,15-19,1,30,0,0,0,0,0,21,0,0,0,0,0,24,0,0,0,15,12,0,Male
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,0,117,0,0,0,0,0,15,0,0,33,0,0,42,0,0,0,0,0,0,All
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,0,51,0,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,0,66,0,0,0,0,0,0,0,0,18,0,0,24,0,0,0,0,0,0,Male
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,1,117,0,0,0,0,0,15,0,0,33,0,0,42,0,0,0,0,0,0,All
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,1,51,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,Female
2013,5,Auckland Region,Albert-Eden-Roskill Ward,20-24,1,66,0,0,0,0,0,0,0,0,18,0,0,24,0,0,0,0,0,0,Male
2013,5,Auckland Region,Franklin Ward,15-19,0,195,0,0,0,0,0,48,0,0,0,0,0,60,42,21,24,54,33,24,All
2013,5,Auckland Region,Franklin Ward,15-19,0,99,0,0,0,0,0,33,0,0,0,0,0,36,30,15,15,30,21,15,Female
2013,5,Auckland Region,Franklin Ward,15-19,0,96,0,0,0,0,0,18,0,0,0,0,0,24,15,0,0,21,15,0,Male
2013,5,Auckland Region,Franklin Ward,15-19,1,51,0,0,0,0,0,24,0,0,0,0,0,36,21,0,15,30,12,18,All
2013,5,Auckland Region,Franklin Ward,15-19,1,33,0,0,0,0,0,18,0,0,0,0,0,21,15,0,15,18,0,12,Female
2013,5,Auckland Region,Franklin Ward,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,Franklin Ward,20-24,0,60,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2013,5,Auckland Region,Franklin Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Franklin Ward,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Franklin Ward,20-24,1,60,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2013,5,Auckland Region,Franklin Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Franklin Ward,20-24,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Howick Ward,15-19,0,132,0,0,0,0,0,30,0,0,0,0,0,36,27,0,18,33,18,21,All
2013,5,Auckland Region,Howick Ward,15-19,0,69,0,0,0,0,0,18,0,0,0,0,0,21,15,0,15,18,0,15,Female
2013,5,Auckland Region,Howick Ward,15-19,0,63,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,12,0,0,Male
2013,5,Auckland Region,Howick Ward,15-19,1,36,0,0,0,0,0,15,0,0,0,0,0,21,12,0,12,15,0,12,All
2013,5,Auckland Region,Howick Ward,15-19,1,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2013,5,Auckland Region,Howick Ward,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Howick Ward,20-24,0,84,0,0,0,0,0,0,0,0,24,0,0,27,0,0,0,0,0,0,All
2013,5,Auckland Region,Howick Ward,20-24,0,39,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2013,5,Auckland Region,Howick Ward,20-24,0,48,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,Howick Ward,20-24,1,84,0,0,0,0,0,0,0,0,24,0,0,27,0,0,0,0,0,0,All
2013,5,Auckland Region,Howick Ward,20-24,1,39,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2013,5,Auckland Region,Howick Ward,20-24,1,48,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,Manukau Ward,15-19,0,948,24,12,21,0,0,252,48,15,27,0,0,306,216,132,108,261,180,111,All
2013,5,Auckland Region,Manukau Ward,15-19,0,501,15,0,0,0,0,168,30,0,0,0,0,186,147,81,84,168,105,87,Female
2013,5,Auckland Region,Manukau Ward,15-19,0,444,12,0,0,0,0,90,21,0,12,0,0,117,72,54,24,90,75,24,Male
2013,5,Auckland Region,Manukau Ward,15-19,1,246,21,12,21,0,0,144,42,15,24,0,0,171,111,33,93,129,60,96,All
2013,5,Auckland Region,Manukau Ward,15-19,1,147,15,0,0,0,0,96,27,0,0,0,0,108,78,18,75,90,36,75,Female
2013,5,Auckland Region,Manukau Ward,15-19,1,102,0,0,0,0,0,48,18,0,12,0,0,63,30,18,18,39,30,18,Male
2013,5,Auckland Region,Manukau Ward,20-24,0,180,0,0,0,0,0,0,12,0,27,0,0,45,0,0,0,21,18,0,All
2013,5,Auckland Region,Manukau Ward,20-24,0,69,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2013,5,Auckland Region,Manukau Ward,20-24,0,114,0,0,0,0,0,0,0,0,18,0,0,30,0,0,0,0,0,0,Male
2013,5,Auckland Region,Manukau Ward,20-24,1,183,0,0,0,0,0,0,12,0,24,0,0,45,0,0,0,21,21,0,All
2013,5,Auckland Region,Manukau Ward,20-24,1,69,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2013,5,Auckland Region,Manukau Ward,20-24,1,114,0,0,0,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,Male
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,0,1158,21,18,18,0,0,285,39,27,42,0,0,351,243,114,141,294,183,147,All
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,0,597,12,0,12,0,0,186,27,15,27,0,0,219,168,66,114,195,105,117,Female
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,0,558,0,0,0,0,0,99,12,15,15,0,0,135,72,45,27,102,78,33,Male
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,1,300,21,15,21,0,0,171,36,18,36,0,0,210,129,27,117,162,69,120,All
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,1,192,12,0,12,0,0,120,24,12,24,0,0,141,102,18,90,117,48,90,Female
2013,5,Auckland Region,Manurewa-Papakura Ward,15-19,1,111,0,0,0,0,0,54,12,0,0,0,0,66,30,0,27,45,24,27,Male
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,0,189,0,0,0,0,0,15,24,0,27,0,0,63,0,0,0,18,18,0,All
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,0,87,0,0,0,0,0,0,0,0,15,0,0,30,0,0,0,0,0,0,Female
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,0,102,0,0,0,0,0,0,15,0,0,0,0,33,0,0,0,0,0,0,Male
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,1,189,0,0,0,0,0,15,24,0,27,0,0,63,0,0,0,18,18,0,All
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,1,87,0,0,0,0,0,0,0,0,15,0,0,30,0,0,0,0,0,0,Female
2013,5,Auckland Region,Manurewa-Papakura Ward,20-24,1,102,0,0,0,0,0,0,12,0,0,0,0,33,0,0,0,0,0,0,Male
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,0,360,0,0,0,0,0,99,12,12,0,0,0,120,87,48,42,108,75,45,All
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,0,189,0,0,0,0,0,51,0,0,0,0,0,66,48,24,27,60,39,27,Female
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,0,168,0,0,0,0,0,45,0,0,0,0,0,57,36,24,15,51,39,15,Male
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,1,99,0,0,0,0,0,54,0,0,0,0,0,66,42,0,39,60,27,39,All
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,1,57,0,0,0,0,0,30,0,0,0,0,0,39,24,0,24,33,15,24,Female
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,15-19,1,42,0,0,0,0,0,24,0,0,0,0,0,30,18,0,15,24,15,15,Male
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,78,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,All
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,0,39,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,78,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,All
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Maungakiekie-Tamaki Ward,20-24,1,42,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2013,5,Auckland Region,North Shore Ward,15-19,0,252,0,0,0,0,0,63,15,15,0,0,0,75,45,27,27,54,36,24,All
2013,5,Auckland Region,North Shore Ward,15-19,0,129,0,0,0,0,0,36,0,0,0,0,0,45,30,15,18,33,21,18,Female
2013,5,Auckland Region,North Shore Ward,15-19,0,126,0,0,0,0,0,27,0,0,0,0,0,30,18,15,0,21,18,0,Male
2013,5,Auckland Region,North Shore Ward,15-19,1,63,0,0,0,0,0,42,15,12,0,0,0,48,24,0,21,30,15,21,All
2013,5,Auckland Region,North Shore Ward,15-19,1,36,0,0,0,0,0,27,0,0,0,0,0,30,18,0,18,21,0,15,Female
2013,5,Auckland Region,North Shore Ward,15-19,1,24,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,Male
2013,5,Auckland Region,North Shore Ward,20-24,0,84,0,0,0,0,0,0,0,0,21,0,0,30,0,0,0,0,0,0,All
2013,5,Auckland Region,North Shore Ward,20-24,0,42,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,Female
2013,5,Auckland Region,North Shore Ward,20-24,0,45,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,North Shore Ward,20-24,1,87,0,0,0,0,0,0,0,0,21,0,0,30,0,0,0,0,0,0,All
2013,5,Auckland Region,North Shore Ward,20-24,1,42,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,Female
2013,5,Auckland Region,North Shore Ward,20-24,1,45,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Male
2013,5,Auckland Region,Orakei Ward,15-19,0,66,0,0,0,0,0,15,0,0,0,0,0,24,15,0,0,18,12,0,All
2013,5,Auckland Region,Orakei Ward,15-19,0,42,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2013,5,Auckland Region,Orakei Ward,15-19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Orakei Ward,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,All
2013,5,Auckland Region,Orakei Ward,15-19,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Orakei Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Orakei Ward,20-24,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,5,Auckland Region,Orakei Ward,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Orakei Ward,20-24,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Orakei Ward,20-24,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,5,Auckland Region,Orakei Ward,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Orakei Ward,20-24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Rodney Ward,15-19,0,120,0,0,0,0,0,30,0,0,0,0,0,33,27,18,12,30,21,12,All
2013,5,Auckland Region,Rodney Ward,15-19,0,60,0,0,0,0,0,21,0,0,0,0,0,21,18,12,0,21,15,0,Female
2013,5,Auckland Region,Rodney Ward,15-19,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Rodney Ward,15-19,1,27,0,0,0,0,0,18,0,0,0,0,0,18,15,0,0,18,0,0,All
2013,5,Auckland Region,Rodney Ward,15-19,1,18,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,0,Female
2013,5,Auckland Region,Rodney Ward,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Rodney Ward,20-24,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,5,Auckland Region,Rodney Ward,20-24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Rodney Ward,20-24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Rodney Ward,20-24,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2013,5,Auckland Region,Rodney Ward,20-24,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2013,5,Auckland Region,Rodney Ward,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2013,5,Auckland Region,Waitakere Ward,15-19,0,756,0,21,0,0,0,225,33,27,15,0,0,273,198,120,102,234,165,105,All
2013,5,Auckland Region,Waitakere Ward,15-19,0,372,0,0,0,0,0,135,15,15,12,0,0,156,123,66,66,138,93,66,Female
2013,5,Auckland Region,Waitakere Ward,15-19,0,384,0,0,0,0,0,90,21,12,0,0,0,114,75,54,36,93,72,39,Male
