year,reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6
2013,Canterbury Region,Riccarton-Wigram Ward,15-19,Male,2406,42,60,0,159,93,249
2013,Canterbury Region,Riccarton-Wigram Ward,20-24,All,7401,120,117,18,36,72,345
2013,Canterbury Region,Riccarton-Wigram Ward,20-24,Female,3297,6,27,9,36,36,105
2013,Canterbury Region,Riccarton-Wigram Ward,20-24,Male,4104,111,90,6,0,39,237
2013,Canterbury Region,Selwyn District,00-05,All,3693,3549,144,39,0,0,0
2013,Canterbury Region,Selwyn District,00-05,Female,1764,1701,63,18,0,0,0
2013,Canterbury Region,Selwyn District,00-05,Male,1932,1848,84,24,0,0,0
2013,Canterbury Region,Selwyn District,06-14,All,6252,5997,258,72,6,0,0
2013,Canterbury Region,Selwyn District,06-14,Female,3075,2943,132,33,0,0,0
2013,Canterbury Region,Selwyn District,06-14,Male,3177,3051,126,39,0,0,0
2013,Canterbury Region,Selwyn District,15-19,All,3027,39,78,30,66,54,198
2013,Canterbury Region,Selwyn District,15-19,Female,1500,18,30,30,0,27,69
2013,Canterbury Region,Selwyn District,15-19,Male,1527,24,48,0,66,27,129
2013,Canterbury Region,Selwyn District,20-24,All,2379,30,48,0,12,21,108
2013,Canterbury Region,Selwyn District,20-24,Female,1083,0,0,0,12,12,30
2013,Canterbury Region,Selwyn District,20-24,Male,1296,27,42,0,0,6,81
2013,Canterbury Region,Shirley-Papanui Ward,00-05,All,4446,3930,516,204,48,0,0
2013,Canterbury Region,Shirley-Papanui Ward,00-05,Female,2160,1911,249,102,21,0,0
2013,Canterbury Region,Shirley-Papanui Ward,00-05,Male,2286,2019,267,102,24,0,0
2013,Canterbury Region,Shirley-Papanui Ward,06-14,All,6255,5568,687,267,51,0,0
2013,Canterbury Region,Shirley-Papanui Ward,06-14,Female,3054,2730,324,144,27,0,0
2013,Canterbury Region,Shirley-Papanui Ward,06-14,Male,3198,2835,363,126,24,0,0
2013,Canterbury Region,Shirley-Papanui Ward,15-19,All,3570,66,123,90,177,228,477
2013,Canterbury Region,Shirley-Papanui Ward,15-19,Female,1713,21,57,87,0,108,204
2013,Canterbury Region,Shirley-Papanui Ward,15-19,Male,1854,42,66,0,174,120,273
2013,Canterbury Region,Shirley-Papanui Ward,20-24,All,3852,111,126,39,57,90,384
2013,Canterbury Region,Shirley-Papanui Ward,20-24,Female,1806,12,36,21,54,48,147
2013,Canterbury Region,Shirley-Papanui Ward,20-24,Male,2043,96,90,18,0,45,234
2013,Canterbury Region,Spreydon-Heathcote Ward,00-05,All,4413,3987,426,150,30,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,00-05,Female,2163,1965,201,75,15,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,00-05,Male,2247,2019,228,75,15,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,06-14,All,5706,5070,633,255,63,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,06-14,Female,2841,2547,297,117,30,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,06-14,Male,2862,2526,336,135,30,0,0
2013,Canterbury Region,Spreydon-Heathcote Ward,15-19,All,3129,75,126,81,141,174,417
2013,Canterbury Region,Spreydon-Heathcote Ward,15-19,Female,1551,27,72,81,0,84,192
2013,Canterbury Region,Spreydon-Heathcote Ward,15-19,Male,1578,48,54,0,138,93,222
2013,Canterbury Region,Spreydon-Heathcote Ward,20-24,All,3720,111,111,36,48,75,354
2013,Canterbury Region,Spreydon-Heathcote Ward,20-24,Female,1800,9,33,21,48,30,123
2013,Canterbury Region,Spreydon-Heathcote Ward,20-24,Male,1920,99,81,15,0,42,228
2013,Canterbury Region,Timaru District,00-05,All,3090,2649,444,183,36,0,0
2013,Canterbury Region,Timaru District,00-05,Female,1437,1236,204,84,12,0,0
2013,Canterbury Region,Timaru District,00-05,Male,1656,1416,240,99,24,0,0
2013,Canterbury Region,Timaru District,06-14,All,4854,4239,615,231,39,0,0
2013,Canterbury Region,Timaru District,06-14,Female,2397,2067,333,117,18,0,0
2013,Canterbury Region,Timaru District,06-14,Male,2457,2172,282,114,21,0,0
2013,Canterbury Region,Timaru District,15-19,All,2979,45,156,57,177,189,435
2013,Canterbury Region,Timaru District,15-19,Female,1446,12,66,57,0,81,156
2013,Canterbury Region,Timaru District,15-19,Male,1536,33,93,0,174,108,276
2013,Canterbury Region,Timaru District,20-24,All,2481,84,111,24,48,45,291
2013,Canterbury Region,Timaru District,20-24,Female,1146,6,27,12,48,18,102
2013,Canterbury Region,Timaru District,20-24,Male,1335,78,81,12,0,21,189
2013,Canterbury Region,Waimakariri District,00-05,All,3645,3348,297,102,18,0,0
2013,Canterbury Region,Waimakariri District,00-05,Female,1821,1674,144,45,12,0,0
2013,Canterbury Region,Waimakariri District,00-05,Male,1824,1671,150,54,9,0,0
2013,Canterbury Region,Waimakariri District,06-14,All,6636,6141,498,159,27,0,0
2013,Canterbury Region,Waimakariri District,06-14,Female,3255,3021,237,75,18,0,0
2013,Canterbury Region,Waimakariri District,06-14,Male,3381,3120,261,84,12,0,0
2013,Canterbury Region,Waimakariri District,15-19,All,3612,66,108,45,132,129,345
2013,Canterbury Region,Waimakariri District,15-19,Female,1761,21,45,45,0,60,126
2013,Canterbury Region,Waimakariri District,15-19,Male,1854,45,63,0,132,72,219
2013,Canterbury Region,Waimakariri District,20-24,All,2607,45,90,21,24,42,207
2013,Canterbury Region,Waimakariri District,20-24,Female,1197,0,24,15,24,18,72
2013,Canterbury Region,Waimakariri District,20-24,Male,1410,42,66,6,0,21,132
2013,Canterbury Region,Waimate District,00-05,All,549,471,75,30,0,0,0
2013,Canterbury Region,Waimate District,00-05,Female,270,237,36,15,0,0,0
2013,Canterbury Region,Waimate District,00-05,Male,276,237,42,15,0,0,0
2013,Canterbury Region,Waimate District,06-14,All,819,696,123,42,12,0,0
2013,Canterbury Region,Waimate District,06-14,Female,381,321,57,21,0,0,0
2013,Canterbury Region,Waimate District,06-14,Male,438,375,63,21,6,0,0
2013,Canterbury Region,Waimate District,15-19,All,492,9,24,15,18,33,72
2013,Canterbury Region,Waimate District,15-19,Female,234,6,15,18,0,18,36
2013,Canterbury Region,Waimate District,15-19,Male,258,0,12,0,21,15,36
2013,Canterbury Region,Waimate District,20-24,All,381,9,12,0,9,12,45
2013,Canterbury Region,Waimate District,20-24,Female,183,0,0,0,12,0,21
2013,Canterbury Region,Waimate District,20-24,Male,195,12,6,0,0,6,27
2013,Canterbury Region,Waitaki District,00-05,All,99,90,9,0,0,0,0
2013,Canterbury Region,Waitaki District,00-05,Female,45,42,0,0,0,0,0
2013,Canterbury Region,Waitaki District,00-05,Male,54,48,9,0,0,0,0
2013,Canterbury Region,Waitaki District,06-14,All,150,144,6,0,0,0,0
2013,Canterbury Region,Waitaki District,06-14,Female,78,72,0,0,0,0,0
2013,Canterbury Region,Waitaki District,06-14,Male,75,69,0,0,0,0,0
2013,Canterbury Region,Waitaki District,15-19,All,66,0,0,0,0,0,6
2013,Canterbury Region,Waitaki District,15-19,Female,42,0,0,0,0,0,0
2013,Canterbury Region,Waitaki District,15-19,Male,24,0,0,0,0,0,0
2013,Canterbury Region,Waitaki District,20-24,All,66,0,0,0,0,0,6
2013,Canterbury Region,Waitaki District,20-24,Female,33,0,0,0,0,0,0
2013,Canterbury Region,Waitaki District,20-24,Male,33,0,0,0,0,0,0
2013,Gisborne Region,Gisborne District,00-05,All,4479,3255,1224,489,84,0,0
2013,Gisborne Region,Gisborne District,00-05,Female,2163,1557,609,249,45,0,0
2013,Gisborne Region,Gisborne District,00-05,Male,2316,1701,615,240,42,0,0
2013,Gisborne Region,Gisborne District,06-14,All,6654,5025,1626,549,93,0,0
2013,Gisborne Region,Gisborne District,06-14,Female,3186,2406,777,258,39,0,0
2013,Gisborne Region,Gisborne District,06-14,Male,3468,2619,846,288,57,0,0
2013,Gisborne Region,Gisborne District,15-19,All,3528,96,240,168,294,369,807
2013,Gisborne Region,Gisborne District,15-19,Female,1755,36,111,168,0,189,369
2013,Gisborne Region,Gisborne District,15-19,Male,1776,60,132,0,294,180,438
2013,Gisborne Region,Gisborne District,20-24,All,2943,201,195,24,144,75,579
2013,Gisborne Region,Gisborne District,20-24,Female,1401,30,72,12,138,33,249
2013,Gisborne Region,Gisborne District,20-24,Male,1542,171,120,9,0,39,330
2013,Hawke's Bay Region,Central Hawke's Bay District,00-05,All,1095,912,186,69,15,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,00-05,Female,555,465,90,24,0,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,00-05,Male,540,447,96,45,9,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,06-14,All,1527,1290,240,90,15,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,06-14,Female,744,624,120,54,6,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,06-14,Male,786,666,117,39,0,0,0
2013,Hawke's Bay Region,Central Hawke's Bay District,15-19,All,819,9,21,18,69,48,129
2013,Hawke's Bay Region,Central Hawke's Bay District,15-19,Female,357,0,6,15,0,21,39
2013,Hawke's Bay Region,Central Hawke's Bay District,15-19,Male,462,6,15,0,69,30,90
2013,Hawke's Bay Region,Central Hawke's Bay District,20-24,All,594,30,27,6,18,6,84
2013,Hawke's Bay Region,Central Hawke's Bay District,20-24,Female,279,0,9,0,18,0,27
2013,Hawke's Bay Region,Central Hawke's Bay District,20-24,Male,315,27,18,0,0,6,54
2013,Hawke's Bay Region,Hastings District,00-05,All,6825,5265,1560,564,117,0,0
2013,Hawke's Bay Region,Hastings District,00-05,Female,3372,2592,780,279,66,0,0
2013,Hawke's Bay Region,Hastings District,00-05,Male,3453,2673,780,282,51,0,0
2013,Hawke's Bay Region,Hastings District,06-14,All,10299,8139,2160,741,138,0,0
2013,Hawke's Bay Region,Hastings District,06-14,Female,5067,3999,1071,372,75,0,0
2013,Hawke's Bay Region,Hastings District,06-14,Male,5229,4140,1089,369,63,0,0
2013,Hawke's Bay Region,Hastings District,15-19,All,5598,105,231,198,369,474,951
2013,Hawke's Bay Region,Hastings District,15-19,Female,2757,39,108,198,0,246,417
2013,Hawke's Bay Region,Hastings District,15-19,Male,2844,66,123,0,369,228,537
2013,Hawke's Bay Region,Hastings District,20-24,All,4182,222,213,45,159,90,669
2013,Hawke's Bay Region,Hastings District,20-24,Female,2109,30,72,24,156,33,279
2013,Hawke's Bay Region,Hastings District,20-24,Male,2073,189,141,21,6,54,387
2013,Hawke's Bay Region,Napier City,00-05,All,4872,3723,1149,408,84,0,0
2013,Hawke's Bay Region,Napier City,00-05,Female,2460,1872,585,201,42,0,0
2013,Hawke's Bay Region,Napier City,00-05,Male,2415,1851,561,204,45,0,0
2013,Hawke's Bay Region,Napier City,06-14,All,7071,5643,1425,516,114,0,0
2013,Hawke's Bay Region,Napier City,06-14,Female,3534,2817,714,255,66,0,0
2013,Hawke's Bay Region,Napier City,06-14,Male,3534,2826,708,261,48,0,0
2013,Hawke's Bay Region,Napier City,15-19,All,4128,93,213,144,294,393,792
2013,Hawke's Bay Region,Napier City,15-19,Female,2025,27,93,144,0,192,324
2013,Hawke's Bay Region,Napier City,15-19,Male,2103,66,114,0,294,201,471
2013,Hawke's Bay Region,Napier City,20-24,All,3468,165,201,54,135,93,582
2013,Hawke's Bay Region,Napier City,20-24,Female,1734,27,69,27,132,42,255
2013,Hawke's Bay Region,Napier City,20-24,Male,1734,138,132,27,0,51,330
2013,Hawke's Bay Region,Rangitikei District,00-05,All,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Rangitikei District,00-05,Female,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Rangitikei District,00-05,Male,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Rangitikei District,20-24,All,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Rangitikei District,20-24,Male,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,00-05,All,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,00-05,Female,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,00-05,Male,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,06-14,All,6,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,06-14,Female,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,06-14,Male,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,15-19,All,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,15-19,Female,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,20-24,All,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,20-24,Female,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Taupo District,20-24,Male,0,0,0,0,0,0,0
2013,Hawke's Bay Region,Wairoa District,00-05,All,774,531,243,90,12,0,0
2013,Hawke's Bay Region,Wairoa District,00-05,Female,363,240,120,48,9,0,0
2013,Hawke's Bay Region,Wairoa District,00-05,Male,411,291,123,39,0,0,0
2013,Hawke's Bay Region,Wairoa District,06-14,All,1128,828,303,84,18,0,0
2013,Hawke's Bay Region,Wairoa District,06-14,Female,570,411,159,48,9,0,0
2013,Hawke's Bay Region,Wairoa District,06-14,Male,561,414,144,39,6,0,0
2013,Hawke's Bay Region,Wairoa District,15-19,All,582,18,42,27,57,60,150
2013,Hawke's Bay Region,Wairoa District,15-19,Female,276,0,21,24,0,36,69
2013,Hawke's Bay Region,Wairoa District,15-19,Male,306,12,21,0,57,24,84
2013,Hawke's Bay Region,Wairoa District,20-24,All,465,33,36,0,30,0,96
2013,Hawke's Bay Region,Wairoa District,20-24,Female,246,6,12,0,27,0,45
2013,Hawke's Bay Region,Wairoa District,20-24,Male,222,27,24,0,0,0,54
2013,Manawatu-Wanganui Region,Horowhenua District,00-05,All,2307,1632,672,279,69,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,00-05,Female,1161,834,327,141,33,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,00-05,Male,1146,801,342,135,36,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,06-14,All,3639,2757,879,300,66,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,06-14,Female,1800,1383,417,138,24,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,06-14,Male,1836,1374,465,162,42,0,0
2013,Manawatu-Wanganui Region,Horowhenua District,15-19,All,2049,69,114,90,168,225,459
2013,Manawatu-Wanganui Region,Horowhenua District,15-19,Female,1020,15,45,93,0,117,201
2013,Manawatu-Wanganui Region,Horowhenua District,15-19,Male,1032,54,66,0,171,108,261
2013,Manawatu-Wanganui Region,Horowhenua District,20-24,All,1650,78,99,21,87,42,291
2013,Manawatu-Wanganui Region,Horowhenua District,20-24,Female,798,12,30,6,84,21,138
2013,Manawatu-Wanganui Region,Horowhenua District,20-24,Male,852,63,66,9,0,24,156
2013,Manawatu-Wanganui Region,Manawatu District,00-05,All,2229,1917,312,114,27,0,0
2013,Manawatu-Wanganui Region,Manawatu District,00-05,Female,1077,918,159,54,15,0,0
2013,Manawatu-Wanganui Region,Manawatu District,00-05,Male,1152,999,153,57,12,0,0
2013,Manawatu-Wanganui Region,Manawatu District,06-14,All,3585,3066,516,156,30,0,0
2013,Manawatu-Wanganui Region,Manawatu District,06-14,Female,1731,1467,264,75,12,0,0
2013,Manawatu-Wanganui Region,Manawatu District,06-14,Male,1854,1599,252,81,18,0,0
2013,Manawatu-Wanganui Region,Manawatu District,15-19,All,2007,54,72,39,99,102,267
2013,Manawatu-Wanganui Region,Manawatu District,15-19,Female,942,21,33,39,0,42,108
2013,Manawatu-Wanganui Region,Manawatu District,15-19,Male,1068,33,39,0,99,60,156
2013,Manawatu-Wanganui Region,Manawatu District,20-24,All,1470,48,51,15,27,36,159
2013,Manawatu-Wanganui Region,Manawatu District,20-24,Female,684,0,18,9,27,9,57
2013,Manawatu-Wanganui Region,Manawatu District,20-24,Male,786,42,33,6,0,27,102
2013,Manawatu-Wanganui Region,Palmerston North City,00-05,All,6768,5706,1062,423,78,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,00-05,Female,3282,2757,525,204,33,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,00-05,Male,3486,2949,537,216,45,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,06-14,All,9321,7923,1401,504,96,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,06-14,Female,4527,3852,672,255,51,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,06-14,Male,4797,4068,726,249,42,0,0
2013,Manawatu-Wanganui Region,Palmerston North City,15-19,All,5634,144,273,150,279,414,855
2013,Manawatu-Wanganui Region,Palmerston North City,15-19,Female,2784,51,111,150,0,195,366
2013,Manawatu-Wanganui Region,Palmerston North City,15-19,Male,2850,93,162,0,279,216,489
